scenario_id,external_region,model_bus,allocation_weight,p_injection_mw,q_injection_mvar,landing_assumption,q_assumption
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,HQ,48,1,72.9877628651426,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,ONTARIO,54,1,518.461788818777,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,ISONE,37,0.4,-73.6746010267482,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,ISONE,73,0.6,-110.511901540122,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,PJM,66,0.35,-11.8484215597384,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,PJM,67,0.15,-5.07789495417361,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,PJM,75,0.25,-8.46315825695602,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,PJM,81,0.25,-8.46315825695602,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,SCH - HQ_CEDARS,48,1,53.7993338072304,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,SCH - NPX_CSC,80,1,0,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,SCH - NPX_1385,80,1,-21.7289531543647,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,SCH - PJM_NEPTUNE,80,1,128.371188167808,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,SCH - PJM_VFT,81,1,35.4477832752085,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,SCH - PJM_HTP,81,1,0,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
