source_bus,bus_type,vm_pu,vmin_pu,vmax_pu,p_mismatch_mw,q_mismatch_mvar,voltage_below_min_pu,voltage_above_max_pu,violated,invalid_voltage_bounds
37,1,1.09264368963481,0.9,1.1,-9.04265107237734e-10,5.94424552982642e-10,0,0,0,0
38,1,1.09999942915219,0.9,1.1,-4.33669811172877e-09,9.6196765830836e-10,0,0,0,0
39,1,1.0920685588746,0.9,1.1,5.33191268914379e-10,3.57609053480701e-10,0,0,0,0
40,1,1.04848175372089,0.9,1.1,-6.6308807934863e-10,9.2410843803405e-11,0,0,0,0
41,1,1.01210572928986,0.9,1.1,-6.64169874653453e-09,1.56845203491685e-09,0,0,0,0
42,3,1.00521846045017,0.9,1.1,8.76821104611736e-09,7.59426654894924e-09,0,0,0,0
43,1,1.09245767805187,0.9,1.1,-4.3121417547809e-10,6.66117161429725e-10,0,0,0,0
44,1,1.07291935700182,0.9,1.1,-2.64074628830713e-09,1.11026465798858e-09,0,0,0,0
45,1,1.04244883125725,0.9,1.1,2.58540922004613e-09,8.80636008560032e-10,0,0,0,0
46,1,0.940595621744562,0.9,1.1,1.07190700759929e-10,-1.9894663694231e-10,0,0,0,0
47,2,0.900000336031248,0.9,1.1,-1.25459109767689e-09,2.04606749321101e-08,0,0,0,0
48,2,1.09999983080762,0.9,1.1,9.90204332524075e-10,1.12655698103481e-08,0,0,0,0
49,1,1.06107320084027,0.9,1.1,-1.7095658222388e-11,9.03721542044877e-12,0,0,0,0
50,2,1.09324506975218,0.9,1.1,1.74463821167592e-08,7.98763721832074e-09,0,0,0,0
51,2,0.91407851211984,0.9,1.1,1.26095670793802e-07,1.14921704152948e-07,0,0,0,0
52,1,1.05140301052298,0.9,1.1,1.87461581833817e-08,7.68232496424254e-09,0,0,0,0
53,2,1.08328102259888,0.9,1.1,1.84452915164002e-08,3.54167468685773e-07,0,0,0,0
54,2,0.981447757123517,0.9,1.1,-1.74696879184921e-08,-1.31238948597456e-07,0,0,0,0
55,2,1.05662158341088,0.9,1.1,6.8308736445033e-09,3.15104671244626e-07,0,0,0,0
56,2,1.00352657872461,0.9,1.1,-1.2655732462008e-08,-2.91503283733618e-08,0,0,0,0
57,2,1.03990317393912,0.9,1.1,9.28232246621974e-09,2.44143762984095e-08,0,0,0,0
58,1,1.00289858121224,0.9,1.1,-7.07815672740253e-09,-5.65878011116183e-10,0,0,0,0
59,1,1.00630622569853,0.9,1.1,2.70120494860748e-08,3.39838379659341e-10,0,0,0,0
60,2,0.999912087921363,0.9,1.1,-3.312379703857e-09,-2.43002773459011e-09,0,0,0,0
61,2,1.02614780339482,0.9,1.1,-2.61152877101267e-09,1.16807754579895e-08,0,0,0,0
62,1,1.00273624132649,0.9,1.1,9.00137091065346e-10,-1.16424850074749e-10,0,0,0,0
63,1,1.01399890892244,0.9,1.1,8.75814541394105e-10,6.35224376778912e-11,0,0,0,0
64,1,0.983309666207085,0.9,1.1,3.42569705935603e-09,8.8238749640368e-10,0,0,0,0
65,2,0.900000148078015,0.9,1.1,2.92080901687086e-08,8.51105141919106e-09,0,0,0,0
66,1,1.09150837080978,0.9,1.1,3.90485510592953e-09,5.5014131271347e-11,0,0,0,0
67,1,1.08443326479135,0.9,1.1,5.09352027222576e-09,3.38244720860664e-10,0,0,0,0
68,2,1.09999987714953,0.9,1.1,3.22901883009763e-09,4.80500261801353e-09,0,0,0,0
69,1,1.09633160749445,0.9,1.1,-2.48844930191841e-09,1.03915268124235e-09,0,0,0,0
70,1,1.08269800274379,0.9,1.1,1.70992794441247e-09,3.65886285400404e-10,0,0,0,0
71,2,1.07682832716638,0.9,1.1,2.32466732086323e-07,-1.35655000121915e-07,0,0,0,0
72,2,0.941580974515822,0.9,1.1,-2.67621899752157e-07,4.71512407784758e-07,0,0,0,0
73,1,1.08789177285299,0.9,1.1,2.69551492237952e-10,1.06879838313034e-10,0,0,0,0
74,1,1.08734873547545,0.9,1.1,-6.5142558014486e-11,8.23230372759554e-12,0,0,0,0
75,1,1.08670982722928,0.9,1.1,2.68585154117318e-12,7.00481339599435e-12,0,0,0,0
76,1,1.08672827310232,0.9,1.1,1.25055521493778e-11,-1.8182788608101e-11,0,0,0,0
77,1,1.08735027828725,0.9,1.1,-4.12664461842276e-12,1.35696106936129e-11,0,0,0,0
78,2,1.08588702167399,0.9,1.1,-3.91651155950967e-11,4.76120476378128e-10,0,0,0,0
79,2,1.09999996709717,0.9,1.1,-6.3664629124105e-12,1.10389919427689e-10,0,0,0,0
80,2,0.900000018544449,0.9,1.1,1.01181285572238e-11,2.50793164013885e-10,0,0,0,0
81,1,1.04716589735553,0.9,1.1,6.8098415795248e-11,1.45661260830821e-11,0,0,0,0
82,2,1.09999996315804,0.9,1.1,1.02318153949454e-11,1.58024704433046e-10,0,0,0,0
9001,1,1.09169331432438,0.9,1.1,4.90000920587048e-11,3.48621935229816e-11,0,0,0,0
9002,1,1.08805203165562,0.9,1.1,-2.77225983104202e-11,1.78050939277437e-11,0,0,0,0
9003,1,0.993076626123445,0.9,1.1,7.11395387043012e-11,1.48547840694846e-11,0,0,0,0
858,1,1.08826317670668,0.9,1.1,1.26868281028295e-11,1.04550210888189e-11,0,0,0,0
774,1,1.08713004259145,0.9,1.1,2.11666946019952e-12,2.4820750514685e-11,0,0,0,0
9101,1,1.09352383913069,0.9,1.1,-1.8786573835561e-10,4.93890509423711e-10,0,0,0,0
9102,1,1.09268407153681,0.9,1.1,-8.91181087418724e-11,9.43657057136594e-11,0,0,0,0
9103,1,1.07471624914008,0.9,1.1,1.69735969598954e-10,3.53772216937481e-11,0,0,0,0
9104,1,1.09121600311838,0.9,1.1,9.97048715755164e-12,-7.54289249532818e-12,0,0,0,0
1220,1,1.07978001408793,0.9,1.1,6.96290230239973e-10,-2.3535954973209e-11,0,0,0,0
1130,1,1.09136510243727,0.9,1.1,-2.44741733860803e-12,-1.53474615838711e-13,0,0,0,0
557,1,1.09148352989807,0.9,1.1,-7.20077775286137e-12,-3.70766018564514e-12,0,0,0,0
1529,1,1.08183201581875,0.9,1.1,3.48341706702379e-12,1.18016556642457e-11,0,0,0,0
1493,1,1.08101697216418,0.9,1.1,6.20773900523959e-12,2.37826580561868e-11,0,0,0,0
601,1,1.08057546917011,0.9,1.1,-2.13148227998386e-11,-4.5223859874288e-11,0,0,0,0
1129,1,1.06731196563288,0.9,1.1,1.82125878653172e-12,-8.28092950024868e-12,0,0,0,0
9111,1,1.07586497257122,0.9,1.1,-1.70237257524237e-11,4.39661330453019e-12,0,0,0,0
9112,1,1.07567965252666,0.9,1.1,1.60896696856987e-11,-2.94123085291208e-11,0,0,0,0
9113,1,1.06725130283757,0.9,1.1,1.83693106284479e-13,-4.68843816467186e-14,0,0,0,0
9114,1,1.0715264323597,0.9,1.1,7.37452106209341e-12,-1.89318635214278e-12,0,0,0,0
