branch_row,device_key,from_bus,to_bus,online,rate_a_mva,from_mva,to_mva,from_overload_mva,to_overload_mva,angle_deg,angle_min_deg,angle_max_deg,angle_below_min_deg,angle_above_max_deg,violated,invalid_limit_bounds,stored_terminal_flow_error_mva,stored_terminal_flow_inconsistent
1,NPCC_S7:BRANCH_ROW:33,37,38,1,2500,61.2854912020593,52.0979581144455,0,0,-0.389258928091357,-360,360,0,0,0,0,3.14403672378261e-12,0
2,NPCC_S7:BRANCH_ROW:34,37,39,1,3388,1139.15737423546,1130.4340348516,0,0,4.03396465543245,-360,360,0,0,0,0,6.22983614892829e-12,0
3,NPCC_S7:BRANCH_ROW:35,37,40,1,2500,162.487878367416,162.714021437985,0,0,-2.37196362076907,-360,360,0,0,0,0,7.8921437342052e-13,0
4,NPCC_S7:BRANCH_ROW:36,37,43,0,3745.98196383403,0,0,0,0,-5.59235643911674,-360,360,0,0,0,0,0,0
5,NPCC_S7:BRANCH_ROW:37,38,69,1,1216,184.595210091988,192.837696651829,0,0,-4.25211062191908,-360,360,0,0,0,0,5.78339886065028e-14,0
6,NPCC_S7:BRANCH_ROW:38,39,73,1,2500,748.529466610104,741.520691424885,0,0,6.68179280442,-360,360,0,0,0,0,3.64252787732548e-13,0
7,NPCC_S7:BRANCH_ROW:39,39,73,1,2500,748.529466610104,741.520691424885,0,0,6.68179280442,-360,360,0,0,0,0,3.64252787732548e-13,0
8,NPCC_S7:BRANCH_ROW:40,40,44,0,1328.76341358641,0,0,0,0,-1.67922401674828,-360,360,0,0,0,0,0,0
9,NPCC_S7:BRANCH_ROW:41,41,42,1,2500,551.598792154394,556.401062632903,0,0,-2.44805579106371,-360,360,0,0,0,0,1.14571573537582e-13,0
10,NPCC_S7:BRANCH_ROW:42,41,45,1,314.254622579561,19.4575045785791,14.0187730696994,0,0,1.81294318839168,-360,360,0,0,0,0,4.81099490721516e-14,0
11,NPCC_S7:BRANCH_ROW:43,43,44,1,2500,302.775816956104,300.747359719286,0,0,1.54116880159939,-360,360,0,0,0,0,5.6843418860808e-14,0
12,NPCC_S7:BRANCH_ROW:44,43,50,1,3463.47124449306,158.05806320502,160.186869102354,0,0,-2.01093746696465,-360,360,0,0,0,0,7.89821867305719e-13,0
13,NPCC_S7:BRANCH_ROW:45,43,50,1,3463.47124449306,158.05806320502,160.186869102354,0,0,-2.01093746696465,-360,360,0,0,0,0,7.89821867305719e-13,0
14,NPCC_S7:BRANCH_ROW:46,44,45,1,2500,279.172503401198,274.509208532293,0,0,2.60796953038227,-360,360,0,0,0,0,1.14571573537582e-13,0
