scenario_id,model_gen_row,generator_key,model_bus,zone,online,pmin_mw,pmax_mw,within_zone_capacity_share,raw_prior_mw,bounded_prior_mw,clipped_prior_mw,sigma_before_floor_mw,sigma_mw,observed_generator_dispatch,solved_pg_mw,deviation_from_bounded_prior_mw,deviation_from_raw_source_assignment_mw,electrical_baseline_qualified
S6_2025_LOW_TOTAL_EAST_PUBLIC,1,NPCC_S7:GEN_ROW:10:BUS:42,42,F,1,0,568.003995,0.261993979858879,323.514938280501,323.514938280501,0,94.8068990702189,94.8068990702189,0,326.117240724034,2.60230244353301,2.60230244353301,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,2,NPCC_S7:GEN_ROW:11:BUS:47,47,D,1,0,944.920662,0.959329106258799,420.895061582352,420.895061582352,0,64.4586608365895,64.4586608365895,0,422.134724483756,1.23966290140396,1.23966290140396,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,3,NPCC_S7:GEN_ROW:12:BUS:48,48,D,1,0,40.0600457,0.0406708937412013,17.8439059277268,17.8439059277268,0,13.2720902430345,13.2720902430345,0,17.8967101474375,0.0528042197107332,0.0528042197107332,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,4,NPCC_S7:GEN_ROW:13:BUS:50,50,C,1,0,1105.24857748821,0.440127659082592,678.917186492917,678.917186492917,0,153.503658595665,153.503658595665,0,685.941833416487,7.02464692357023,7.02464692357023,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,5,NPCC_S7:GEN_ROW:14:BUS:51,51,C,1,0,292.878562141814,0.116628927262589,179.905492251614,179.905492251614,0,79.0191839759954,79.0191839759954,0,181.754857851929,1.84936560031537,1.84936560031537,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,6,NPCC_S7:GEN_ROW:15:BUS:53,53,B,1,0,288.8,1,212.272377328025,212.272377328025,0,50,50,0,213.055014986524,0.782637658499652,0.782637658499652,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,7,NPCC_S7:GEN_ROW:16:BUS:54,54,A,1,0,197.192650893643,0.152531444069959,127.194198534451,127.194198534451,0,48.8516088655102,48.8516088655102,0,127.932159586156,0.737961051704673,0.737961051704673,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,8,NPCC_S7:GEN_ROW:17:BUS:54,54,A,1,0,197.192650893643,0.152531444069959,127.194198534451,127.194198534451,0,48.8516088655102,48.8516088655102,0,127.932159586156,0.737961051704673,0.737961051704673,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,9,NPCC_S7:GEN_ROW:18:BUS:55,55,A,1,0,197.192650893643,0.152531444069959,127.194198534451,127.194198534451,0,48.8516088655102,48.8516088655102,0,127.931917614256,0.73771907980489,0.73771907980489,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,10,NPCC_S7:GEN_ROW:19:BUS:56,56,A,1,0,495.093851384339,0.382962446924767,319.347933813874,319.347933813874,0,77.4064722061148,77.4064722061148,0,321.191888848637,1.84395503476293,1.84395503476293,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,11,NPCC_S7:GEN_ROW:20:BUS:57,57,A,1,0,14.3166985641929,0.0110741789636393,9.23462913693474,9.23462913693474,0,13.1630020546574,13.1630020546574,0,9.28837812859481,0.0537489916600773,0.0537489916600773,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,12,NPCC_S7:GEN_ROW:21:BUS:60,60,A,1,0,59.5351288283759,0.0460513063338303,38.4016491570714,38.4016491570714,0,26.8423266714577,26.8423266714577,0,38.6242482390462,0.222599081974749,0.222599081974749,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,13,NPCC_S7:GEN_ROW:22:BUS:61,61,A,1,0,132.276368542162,0.102317735567885,85.3215705834924,85.3215705834924,0,40.0105609541671,40.0105609541671,0,85.8145119333271,0.492941349834652,0.492941349834652,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,14,NPCC_S7:GEN_ROW:23:BUS:65,65,C,1,0,7.481832143219,0.0029793852115399,4.59583891981143,4.59583891981143,0,12.6296911057518,12.6296911057518,0,4.64589634656799,0.0500574267565623,0.0500574267565623,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,15,NPCC_S7:GEN_ROW:24:BUS:68,68,C,1,0,271.054008885173,0.107938041129808,166.499400088042,166.499400088042,0,76.0180396789021,76.0180396789021,0,168.189714773633,1.69031468559177,1.69031468559177,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,16,NPCC_S7:GEN_ROW:25:BUS:71,71,C,1,0,643.677757785503,0.256322777072914,395.389689907532,395.389689907532,0,117.144795825661,117.144795825661,0,399.377553532706,3.98786362517433,3.98786362517433,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,17,NPCC_S7:GEN_ROW:26:BUS:72,72,C,1,0,190.859261556085,0.0760032102405563,117.238452517398,117.238452517398,0,63.7889374674006,63.7889374674006,0,118.426594380937,1.18814186353869,1.18814186353869,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,18,NPCC_S7:GEN_ROW:27:BUS:78,78,I,1,0,565.099092,1,0,0,0,50,50,0,0.757291285441471,0.757291285441471,0.757291285441471,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,19,NPCC_S7:GEN_ROW:28:BUS:79,79,J,1,0,577.453484,0.144030771991943,273.160908227354,273.160908227354,0,107.964794595668,107.964794595668,0,276.700646230499,3.53973800314412,3.53973800314412,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,20,NPCC_S7:GEN_ROW:29:BUS:80,80,K,1,0,584.929342,0.245260658963372,237.253305953393,237.253305953393,0,71.2197336947229,71.2197336947229,0,238.787233650378,1.53392769698456,1.53392769698456,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,21,NPCC_S7:GEN_ROW:30:BUS:82,82,J,1,0,619.623976,0.154549105825461,293.109406616039,293.109406616039,0,111.83758153218,111.83758153218,0,296.912626827468,3.80322021142916,3.80322021142916,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,22,NPCC_S7:GEN_ROW:49:BUS:79,79,J,1,0,1012.15942746391,0.25245687792326,478.795948310392,478.795948310392,0,142.938138571897,142.938138571897,0,485.000394711367,6.20444640097543,6.20444640097543,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,23,NPCC_S7:GEN_ROW:50:BUS:82,82,J,1,0,900,0.224481622129668,425.739603650255,425.739603650255,0,134.786040190213,134.786040190213,0,431.263757528739,5.5241538784835,5.5241538784835,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,24,NPCC_S7:GEN_ROW:51:BUS:81,81,J,1,0,900,0.224481622129668,425.739603650255,425.739603650255,0,134.786040190213,134.786040190213,0,431.22613170478,5.48652805452508,5.48652805452508,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,25,NPCC_S7:GEN_ROW:52:BUS:43,43,E,1,0,400,0.666666666666667,88.743045954869,88.743045954869,0,40.8248290463863,40.8248290463863,0,89.239769991469,0.496724036599971,0.496724036599971,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,26,NPCC_S7:GEN_ROW:53:BUS:44,44,E,1,0,200,0.333333333333333,44.3715229774345,44.3715229774345,0,28.8675134594813,28.8675134594813,0,44.6205063343865,0.24898335695196,0.24898335695196,1
S6_2025_LOW_TOTAL_EAST_PUBLIC,27,NPCC_S7:GEN_ROW:54:BUS:38,38,F,1,0,500,0.2306268812941,284.782273653288,284.782273653288,0,88.9506751900799,88.9506751900799,0,287.120224495866,2.33795084257815,2.33795084257815,1
