scenario_id,external_region,model_bus,allocation_weight,p_injection_mw,q_injection_mvar,landing_assumption,q_assumption
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,HQ,48,1,-481.997595263339,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,SCH - HQ_CEDARS,48,1,-98.3668561761916,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,ISONE,37,0.4,60.0864104266649,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,ISONE,73,0.6,90.1296156399973,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,SCH - NPX_1385,80,1,77.7098163791914,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,SCH - NPX_CSC,80,1,0,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,ONTARIO,54,1,447.342951832467,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,PJM,66,0.35,-7.43653432692008,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,PJM,67,0.15,-3.18708614010861,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,PJM,75,0.25,-5.31181023351435,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,PJM,81,0.25,-5.31181023351435,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,SCH - PJM_HTP,81,1,80.6608220644771,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,SCH - PJM_NEPTUNE,80,1,467.24256683691,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,SCH - PJM_VFT,81,1,206.570397970002,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
