source_bus,bus_type,vm_pu,vmin_pu,vmax_pu,p_mismatch_mw,q_mismatch_mvar,voltage_below_min_pu,voltage_above_max_pu,violated,invalid_voltage_bounds
37,1,0.980234259903077,0.9,1.1,-1.25055521493778e-12,-4.46864767411626e-13,0,0,0,0
38,1,0.972615497882798,0.9,1.1,3.41060513164848e-13,3.18078896555107e-12,0,0,0,0
39,1,0.929878489226806,0.9,1.1,-2.32616026437125e-13,7.28306304154103e-13,0,0,0,0
40,1,1.03882959119218,0.9,1.1,-1.84514197178938e-13,2.64853933659698e-15,0,0,0,0
41,1,1.07161664052998,0.9,1.1,6.82121026329696e-13,1.53477230924182e-12,0,0,0,0
42,3,1.09999999989869,0.9,1.1,5.6843418860808e-14,5.6843418860808e-14,0,0,0,0
43,1,1.05002364051514,0.9,1.1,3.41060513164848e-13,-7.90478793533111e-12,0,0,0,0
44,1,1.05790947674898,0.9,1.1,-4.2632564145606e-13,1.59872115546023e-12,0,0,0,0
45,1,1.05713989143103,0.9,1.1,0,-1.4317436125566e-12,0,0,0,0
46,1,1.09584137311762,0.9,1.1,4.61852778244065e-14,-9.2370555648813e-14,0,0,0,0
47,2,1.09999999697633,0.9,1.1,0,2.8421709430404e-13,0,0,0,0
48,2,1.09999999961721,0.9,1.1,-4.2632564145606e-14,9.80548975348938e-13,0,0,0,0
49,1,1.05243940473012,0.9,1.1,2.8421709430404e-14,2.8244073746464e-13,0,0,0,0
50,2,1.0999999999448,0.9,1.1,-6.82121026329696e-13,4.71800376544707e-12,0,0,0,0
51,2,1.09999999887742,0.9,1.1,1.4210854715202e-12,9.52127265918534e-13,0,0,0,0
52,1,1.09999999762548,0.9,1.1,-7.8423702032431e-14,3.22165263850357e-12,0,0,0,0
53,2,1.09835159436535,0.9,1.1,-2.8421709430404e-13,7.105427357601e-14,0,0,0,0
54,2,1.09009908879552,0.9,1.1,1.36424205265939e-12,-1.36424205265939e-12,0,0,0,0
55,2,1.09999998851062,0.9,1.1,-1.98951966012828e-13,8.24229573481716e-13,0,0,0,0
56,2,1.09991844298264,0.9,1.1,0,2.38742359215394e-12,0,0,0,0
57,2,1.09455779241242,0.9,1.1,1.59872115546023e-14,-7.105427357601e-14,0,0,0,0
