"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"01/01/2025 00:00:00","EST","CAPITL",61757,1162.835
"01/01/2025 00:00:00","EST","CENTRL",61754,1477.2185
"01/01/2025 00:00:00","EST","DUNWOD",61760,558.0403
"01/01/2025 00:00:00","EST","GENESE",61753,939.1509
"01/01/2025 00:00:00","EST","HUD VL",61758,958.0416
"01/01/2025 00:00:00","EST","LONGIL",61762,1862.0898
"01/01/2025 00:00:00","EST","MHK VL",61756,805.3409
"01/01/2025 00:00:00","EST","MILLWD",61759,236.4298
"01/01/2025 00:00:00","EST","N.Y.C.",61761,4680.4585
"01/01/2025 00:00:00","EST","NORTH",61755,591.8091
"01/01/2025 00:00:00","EST","WEST",61752,1605.1266
"01/01/2025 01:00:00","EST","CAPITL",61757,1154.2131
"01/01/2025 01:00:00","EST","CENTRL",61754,1461.2593
"01/01/2025 01:00:00","EST","DUNWOD",61760,555.6744
"01/01/2025 01:00:00","EST","GENESE",61753,916.8858
"01/01/2025 01:00:00","EST","HUD VL",61758,915.9221
"01/01/2025 01:00:00","EST","LONGIL",61762,1780.8008
"01/01/2025 01:00:00","EST","MHK VL",61756,789.9568
"01/01/2025 01:00:00","EST","MILLWD",61759,228.6284
"01/01/2025 01:00:00","EST","N.Y.C.",61761,4517.9567
"01/01/2025 01:00:00","EST","NORTH",61755,590.0267
"01/01/2025 01:00:00","EST","WEST",61752,1575.2914
"01/01/2025 02:00:00","EST","CAPITL",61757,1121.9126
"01/01/2025 02:00:00","EST","CENTRL",61754,1437.7155
"01/01/2025 02:00:00","EST","DUNWOD",61760,509.3105
"01/01/2025 02:00:00","EST","GENESE",61753,892.4087
"01/01/2025 02:00:00","EST","HUD VL",61758,884.2183
"01/01/2025 02:00:00","EST","LONGIL",61762,1706.1733
"01/01/2025 02:00:00","EST","MHK VL",61756,768.5372
"01/01/2025 02:00:00","EST","MILLWD",61759,216.6075
"01/01/2025 02:00:00","EST","N.Y.C.",61761,4400.2602
"01/01/2025 02:00:00","EST","NORTH",61755,607.9833
"01/01/2025 02:00:00","EST","WEST",61752,1546.1528
"01/01/2025 03:00:00","EST","CAPITL",61757,1103.8108
"01/01/2025 03:00:00","EST","CENTRL",61754,1429.0229
"01/01/2025 03:00:00","EST","DUNWOD",61760,492.2927
"01/01/2025 03:00:00","EST","GENESE",61753,874.8182
"01/01/2025 03:00:00","EST","HUD VL",61758,864.1147
"01/01/2025 03:00:00","EST","LONGIL",61762,1642.0602
"01/01/2025 03:00:00","EST","MHK VL",61756,757.7106
"01/01/2025 03:00:00","EST","MILLWD",61759,209.1806
"01/01/2025 03:00:00","EST","N.Y.C.",61761,4292.0604
"01/01/2025 03:00:00","EST","NORTH",61755,616.0282
"01/01/2025 03:00:00","EST","WEST",61752,1523.379
"01/01/2025 04:00:00","EST","CAPITL",61757,1102.3275
"01/01/2025 04:00:00","EST","CENTRL",61754,1444.6327
"01/01/2025 04:00:00","EST","DUNWOD",61760,506.2958
"01/01/2025 04:00:00","EST","GENESE",61753,879.674
"01/01/2025 04:00:00","EST","HUD VL",61758,860.9837
"01/01/2025 04:00:00","EST","LONGIL",61762,1622.924
"01/01/2025 04:00:00","EST","MHK VL",61756,759.091
"01/01/2025 04:00:00","EST","MILLWD",61759,207.2929
"01/01/2025 04:00:00","EST","N.Y.C.",61761,4220.9957
"01/01/2025 04:00:00","EST","NORTH",61755,596.5974
"01/01/2025 04:00:00","EST","WEST",61752,1533.7712
"01/01/2025 05:00:00","EST","CAPITL",61757,1117.2364
"01/01/2025 05:00:00","EST","CENTRL",61754,1469.692
"01/01/2025 05:00:00","EST","DUNWOD",61760,495.1848
"01/01/2025 05:00:00","EST","GENESE",61753,895.7283
"01/01/2025 05:00:00","EST","HUD VL",61758,871.1607
"01/01/2025 05:00:00","EST","LONGIL",61762,1641.7066
"01/01/2025 05:00:00","EST","MHK VL",61756,772.8713
"01/01/2025 05:00:00","EST","MILLWD",61759,215.1781
"01/01/2025 05:00:00","EST","N.Y.C.",61761,4276.4061
"01/01/2025 05:00:00","EST","NORTH",61755,618.3768
"01/01/2025 05:00:00","EST","WEST",61752,1555.0269
"01/01/2025 06:00:00","EST","CAPITL",61757,1150.4075
"01/01/2025 06:00:00","EST","CENTRL",61754,1492.796
"01/01/2025 06:00:00","EST","DUNWOD",61760,509.4168
"01/01/2025 06:00:00","EST","GENESE",61753,928.1046
"01/01/2025 06:00:00","EST","HUD VL",61758,899.706
"01/01/2025 06:00:00","EST","LONGIL",61762,1683.3645
"01/01/2025 06:00:00","EST","MHK VL",61756,807.4475
"01/01/2025 06:00:00","EST","MILLWD",61759,222.681
"01/01/2025 06:00:00","EST","N.Y.C.",61761,4383.5846
"01/01/2025 06:00:00","EST","NORTH",61755,613.5868
"01/01/2025 06:00:00","EST","WEST",61752,1592.4094
