"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"01/25/2025 00:00:00","EST","CAPITL",61757,1470.2778
"01/25/2025 00:00:00","EST","CENTRL",61754,1931.5057
"01/25/2025 00:00:00","EST","DUNWOD",61760,744.2485
"01/25/2025 00:00:00","EST","GENESE",61753,1115.2591
"01/25/2025 00:00:00","EST","HUD VL",61758,1302.436
"01/25/2025 00:00:00","EST","LONGIL",61762,2336.4839
"01/25/2025 00:00:00","EST","MHK VL",61756,1079.8022
"01/25/2025 00:00:00","EST","MILLWD",61759,358.3122
"01/25/2025 00:00:00","EST","N.Y.C.",61761,5564.4531
"01/25/2025 00:00:00","EST","NORTH",61755,649.2633
"01/25/2025 00:00:00","EST","WEST",61752,1687.1651
"01/25/2025 01:00:00","EST","CAPITL",61757,1465.4565
"01/25/2025 01:00:00","EST","CENTRL",61754,1918.0303
"01/25/2025 01:00:00","EST","DUNWOD",61760,723.4063
"01/25/2025 01:00:00","EST","GENESE",61753,1098.3278
"01/25/2025 01:00:00","EST","HUD VL",61758,1283.8071
"01/25/2025 01:00:00","EST","LONGIL",61762,2268.529
"01/25/2025 01:00:00","EST","MHK VL",61756,1064.4394
"01/25/2025 01:00:00","EST","MILLWD",61759,353.9306
"01/25/2025 01:00:00","EST","N.Y.C.",61761,5392.5463
"01/25/2025 01:00:00","EST","NORTH",61755,628.6006
"01/25/2025 01:00:00","EST","WEST",61752,1613.7994
"01/25/2025 02:00:00","EST","CAPITL",61757,1466.9918
"01/25/2025 02:00:00","EST","CENTRL",61754,1887.0553
"01/25/2025 02:00:00","EST","DUNWOD",61760,701.8771
"01/25/2025 02:00:00","EST","GENESE",61753,1084.695
"01/25/2025 02:00:00","EST","HUD VL",61758,1272.6824
"01/25/2025 02:00:00","EST","LONGIL",61762,2222.6107
"01/25/2025 02:00:00","EST","MHK VL",61756,1054.3524
"01/25/2025 02:00:00","EST","MILLWD",61759,351.6457
"01/25/2025 02:00:00","EST","N.Y.C.",61761,5268.8946
"01/25/2025 02:00:00","EST","NORTH",61755,626.8771
"01/25/2025 02:00:00","EST","WEST",61752,1563.6411
"01/25/2025 03:00:00","EST","CAPITL",61757,1464.491
"01/25/2025 03:00:00","EST","CENTRL",61754,1881.2476
"01/25/2025 03:00:00","EST","DUNWOD",61760,688.3158
"01/25/2025 03:00:00","EST","GENESE",61753,1078.3181
"01/25/2025 03:00:00","EST","HUD VL",61758,1264.8156
"01/25/2025 03:00:00","EST","LONGIL",61762,2200.8032
"01/25/2025 03:00:00","EST","MHK VL",61756,1052.2132
"01/25/2025 03:00:00","EST","MILLWD",61759,349.7265
"01/25/2025 03:00:00","EST","N.Y.C.",61761,5203.244
"01/25/2025 03:00:00","EST","NORTH",61755,609.6889
"01/25/2025 03:00:00","EST","WEST",61752,1530.3025
