"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"01/04/2025 00:00:00","EST","CAPITL",61757,1335.6186
"01/04/2025 00:00:00","EST","CENTRL",61754,1853.439
"01/04/2025 00:00:00","EST","DUNWOD",61760,640.5602
"01/04/2025 00:00:00","EST","GENESE",61753,1111.9314
"01/04/2025 00:00:00","EST","HUD VL",61758,1140.8035
"01/04/2025 00:00:00","EST","LONGIL",61762,2124.7793
"01/04/2025 00:00:00","EST","MHK VL",61756,995.2888
"01/04/2025 00:00:00","EST","MILLWD",61759,317.5463
"01/04/2025 00:00:00","EST","N.Y.C.",61761,5147.0817
"01/04/2025 00:00:00","EST","NORTH",61755,683.5606
"01/04/2025 00:00:00","EST","WEST",61752,1775.6463
"01/04/2025 01:00:00","EST","CAPITL",61757,1322.6735
"01/04/2025 01:00:00","EST","CENTRL",61754,1814.2185
"01/04/2025 01:00:00","EST","DUNWOD",61760,622.4899
"01/04/2025 01:00:00","EST","GENESE",61753,1087.5113
"01/04/2025 01:00:00","EST","HUD VL",61758,1106.0965
"01/04/2025 01:00:00","EST","LONGIL",61762,2040.1787
"01/04/2025 01:00:00","EST","MHK VL",61756,978.8083
"01/04/2025 01:00:00","EST","MILLWD",61759,307.7774
"01/04/2025 01:00:00","EST","N.Y.C.",61761,4981.6409
"01/04/2025 01:00:00","EST","NORTH",61755,685.6884
"01/04/2025 01:00:00","EST","WEST",61752,1771.999
"01/04/2025 02:00:00","EST","CAPITL",61757,1312.2759
"01/04/2025 02:00:00","EST","CENTRL",61754,1799.6793
"01/04/2025 02:00:00","EST","DUNWOD",61760,603.5753
"01/04/2025 02:00:00","EST","GENESE",61753,1075.867
"01/04/2025 02:00:00","EST","HUD VL",61758,1084.7249
"01/04/2025 02:00:00","EST","LONGIL",61762,1980.7985
"01/04/2025 02:00:00","EST","MHK VL",61756,965.783
"01/04/2025 02:00:00","EST","MILLWD",61759,303.1216
"01/04/2025 02:00:00","EST","N.Y.C.",61761,4845.3813
"01/04/2025 02:00:00","EST","NORTH",61755,684.346
"01/04/2025 02:00:00","EST","WEST",61752,1766.3031
"01/04/2025 03:00:00","EST","CAPITL",61757,1304.9939
"01/04/2025 03:00:00","EST","CENTRL",61754,1801.9791
"01/04/2025 03:00:00","EST","DUNWOD",61760,595.0978
"01/04/2025 03:00:00","EST","GENESE",61753,1070.5247
"01/04/2025 03:00:00","EST","HUD VL",61758,1081.2919
"01/04/2025 03:00:00","EST","LONGIL",61762,1944.4098
"01/04/2025 03:00:00","EST","MHK VL",61756,964.9428
"01/04/2025 03:00:00","EST","MILLWD",61759,300.8794
"01/04/2025 03:00:00","EST","N.Y.C.",61761,4765.1237
"01/04/2025 03:00:00","EST","NORTH",61755,686.8703
"01/04/2025 03:00:00","EST","WEST",61752,1758.8077
"01/04/2025 04:00:00","EST","CAPITL",61757,1315.0837
"01/04/2025 04:00:00","EST","CENTRL",61754,1802.6044
"01/04/2025 04:00:00","EST","DUNWOD",61760,593.7356
"01/04/2025 04:00:00","EST","GENESE",61753,1075.2998
"01/04/2025 04:00:00","EST","HUD VL",61758,1086.3682
"01/04/2025 04:00:00","EST","LONGIL",61762,1955.2179
"01/04/2025 04:00:00","EST","MHK VL",61756,978.5257
"01/04/2025 04:00:00","EST","MILLWD",61759,303.1162
"01/04/2025 04:00:00","EST","N.Y.C.",61761,4768.3185
"01/04/2025 04:00:00","EST","NORTH",61755,687.7077
"01/04/2025 04:00:00","EST","WEST",61752,1769.5505
"01/04/2025 05:00:00","EST","CAPITL",61757,1364.1059
"01/04/2025 05:00:00","EST","CENTRL",61754,1793.4836
"01/04/2025 05:00:00","EST","DUNWOD",61760,605.7027
"01/04/2025 05:00:00","EST","GENESE",61753,1091.2227
"01/04/2025 05:00:00","EST","HUD VL",61758,1098.4965
"01/04/2025 05:00:00","EST","LONGIL",61762,2012.5152
"01/04/2025 05:00:00","EST","MHK VL",61756,998.8391
"01/04/2025 05:00:00","EST","MILLWD",61759,312.951
"01/04/2025 05:00:00","EST","N.Y.C.",61761,4847.1615
"01/04/2025 05:00:00","EST","NORTH",61755,692.6479
"01/04/2025 05:00:00","EST","WEST",61752,1787.0422
"01/04/2025 06:00:00","EST","CAPITL",61757,1403.5349
"01/04/2025 06:00:00","EST","CENTRL",61754,1837.9194
"01/04/2025 06:00:00","EST","DUNWOD",61760,613.7044
"01/04/2025 06:00:00","EST","GENESE",61753,1133.4533
"01/04/2025 06:00:00","EST","HUD VL",61758,1135.0297
"01/04/2025 06:00:00","EST","LONGIL",61762,2102.5658
"01/04/2025 06:00:00","EST","MHK VL",61756,1034.6244
"01/04/2025 06:00:00","EST","MILLWD",61759,329.4579
"01/04/2025 06:00:00","EST","N.Y.C.",61761,5027.972
"01/04/2025 06:00:00","EST","NORTH",61755,715.1655
"01/04/2025 06:00:00","EST","WEST",61752,1822.1815
