"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"01/14/2025 00:00:00","EST","CAPITL",61757,1299.0524
"01/14/2025 00:00:00","EST","CENTRL",61754,1830.4288
"01/14/2025 00:00:00","EST","DUNWOD",61760,618.1344
"01/14/2025 00:00:00","EST","GENESE",61753,1118.746
"01/14/2025 00:00:00","EST","HUD VL",61758,1091.9707
"01/14/2025 00:00:00","EST","LONGIL",61762,2050.7541
"01/14/2025 00:00:00","EST","MHK VL",61756,965.9463
"01/14/2025 00:00:00","EST","MILLWD",61759,323.8723
"01/14/2025 00:00:00","EST","N.Y.C.",61761,5061.1157
"01/14/2025 00:00:00","EST","NORTH",61755,664.4107
"01/14/2025 00:00:00","EST","WEST",61752,1770.4984
"01/14/2025 01:00:00","EST","CAPITL",61757,1274.6804
"01/14/2025 01:00:00","EST","CENTRL",61754,1804.8311
"01/14/2025 01:00:00","EST","DUNWOD",61760,600.3405
"01/14/2025 01:00:00","EST","GENESE",61753,1105.2961
"01/14/2025 01:00:00","EST","HUD VL",61758,1065.2292
"01/14/2025 01:00:00","EST","LONGIL",61762,1979.0074
"01/14/2025 01:00:00","EST","MHK VL",61756,947.8298
"01/14/2025 01:00:00","EST","MILLWD",61759,318.7328
"01/14/2025 01:00:00","EST","N.Y.C.",61761,4906.7015
"01/14/2025 01:00:00","EST","NORTH",61755,661.369
"01/14/2025 01:00:00","EST","WEST",61752,1733.7833
"01/14/2025 02:00:00","EST","CAPITL",61757,1267.0994
"01/14/2025 02:00:00","EST","CENTRL",61754,1799.972
"01/14/2025 02:00:00","EST","DUNWOD",61760,582.1305
"01/14/2025 02:00:00","EST","GENESE",61753,1099.0174
"01/14/2025 02:00:00","EST","HUD VL",61758,1051.6395
"01/14/2025 02:00:00","EST","LONGIL",61762,1938.4772
"01/14/2025 02:00:00","EST","MHK VL",61756,943.1248
"01/14/2025 02:00:00","EST","MILLWD",61759,316.1025
"01/14/2025 02:00:00","EST","N.Y.C.",61761,4815.6876
"01/14/2025 02:00:00","EST","NORTH",61755,521.0444
"01/14/2025 02:00:00","EST","WEST",61752,1719.5285
"01/14/2025 03:00:00","EST","CAPITL",61757,1273.2881
"01/14/2025 03:00:00","EST","CENTRL",61754,1800.2392
"01/14/2025 03:00:00","EST","DUNWOD",61760,575.588
"01/14/2025 03:00:00","EST","GENESE",61753,1114.897
"01/14/2025 03:00:00","EST","HUD VL",61758,1048.6428
"01/14/2025 03:00:00","EST","LONGIL",61762,1928.1346
"01/14/2025 03:00:00","EST","MHK VL",61756,945.5736
"01/14/2025 03:00:00","EST","MILLWD",61759,316.3141
"01/14/2025 03:00:00","EST","N.Y.C.",61761,4785.1482
"01/14/2025 03:00:00","EST","NORTH",61755,649.4274
"01/14/2025 03:00:00","EST","WEST",61752,1750.1544
"01/14/2025 04:00:00","EST","CAPITL",61757,1307.8912
"01/14/2025 04:00:00","EST","CENTRL",61754,1859.0044
"01/14/2025 04:00:00","EST","DUNWOD",61760,585.7371
"01/14/2025 04:00:00","EST","GENESE",61753,1136.7418
"01/14/2025 04:00:00","EST","HUD VL",61758,1065.7108
"01/14/2025 04:00:00","EST","LONGIL",61762,1974.3888
"01/14/2025 04:00:00","EST","MHK VL",61756,963.9224
"01/14/2025 04:00:00","EST","MILLWD",61759,324.7085
"01/14/2025 04:00:00","EST","N.Y.C.",61761,4845.1254
"01/14/2025 04:00:00","EST","NORTH",61755,661.6949
"01/14/2025 04:00:00","EST","WEST",61752,1752.7672
"01/14/2025 05:00:00","EST","CAPITL",61757,1376.2525
"01/14/2025 05:00:00","EST","CENTRL",61754,1941.1269
"01/14/2025 05:00:00","EST","DUNWOD",61760,619.8137
"01/14/2025 05:00:00","EST","GENESE",61753,1194.1954
"01/14/2025 05:00:00","EST","HUD VL",61758,1121.0674
"01/14/2025 05:00:00","EST","LONGIL",61762,2106.2121
"01/14/2025 05:00:00","EST","MHK VL",61756,1028.748
"01/14/2025 05:00:00","EST","MILLWD",61759,350.6079
"01/14/2025 05:00:00","EST","N.Y.C.",61761,5104.2557
"01/14/2025 05:00:00","EST","NORTH",61755,699.2713
"01/14/2025 05:00:00","EST","WEST",61752,1846.8031
"01/14/2025 06:00:00","EST","CAPITL",61757,1496.5908
"01/14/2025 06:00:00","EST","CENTRL",61754,2125.1016
"01/14/2025 06:00:00","EST","DUNWOD",61760,688.2788
"01/14/2025 06:00:00","EST","GENESE",61753,1292.3703
"01/14/2025 06:00:00","EST","HUD VL",61758,1219.8757
"01/14/2025 06:00:00","EST","LONGIL",61762,2313.4185
"01/14/2025 06:00:00","EST","MHK VL",61756,1126.6262
"01/14/2025 06:00:00","EST","MILLWD",61759,388.9585
"01/14/2025 06:00:00","EST","N.Y.C.",61761,5613.3937
"01/14/2025 06:00:00","EST","NORTH",61755,729.9831
"01/14/2025 06:00:00","EST","WEST",61752,1942.3791
"01/14/2025 07:00:00","EST","CAPITL",61757,1603.8658
"01/14/2025 07:00:00","EST","CENTRL",61754,2222.723
"01/14/2025 07:00:00","EST","DUNWOD",61760,743.2692
"01/14/2025 07:00:00","EST","GENESE",61753,1365.7759
"01/14/2025 07:00:00","EST","HUD VL",61758,1287.4414
"01/14/2025 07:00:00","EST","LONGIL",61762,2459.3063
"01/14/2025 07:00:00","EST","MHK VL",61756,1184.0583
"01/14/2025 07:00:00","EST","MILLWD",61759,411.0843
"01/14/2025 07:00:00","EST","N.Y.C.",61761,6106.7864
"01/14/2025 07:00:00","EST","NORTH",61755,700.9678
"01/14/2025 07:00:00","EST","WEST",61752,1970.9994
"01/14/2025 08:00:00","EST","CAPITL",61757,1547.2872
