"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"01/11/2025 00:00:00","EST","CAPITL",61757,1332.8616
"01/11/2025 00:00:00","EST","CENTRL",61754,1844.2468
"01/11/2025 00:00:00","EST","DUNWOD",61760,634.9152
"01/11/2025 00:00:00","EST","GENESE",61753,1065.8016
"01/11/2025 00:00:00","EST","HUD VL",61758,1109.4982
"01/11/2025 00:00:00","EST","LONGIL",61762,2070.2396
"01/11/2025 00:00:00","EST","MHK VL",61756,981.889
"01/11/2025 00:00:00","EST","MILLWD",61759,317.9935
"01/11/2025 00:00:00","EST","N.Y.C.",61761,5218.6687
"01/11/2025 00:00:00","EST","NORTH",61755,585.6266
"01/11/2025 00:00:00","EST","WEST",61752,1706.284
"01/11/2025 01:00:00","EST","CAPITL",61757,1303.7308
"01/11/2025 01:00:00","EST","CENTRL",61754,1824.3905
"01/11/2025 01:00:00","EST","DUNWOD",61760,598.3985
"01/11/2025 01:00:00","EST","GENESE",61753,1045.7693
"01/11/2025 01:00:00","EST","HUD VL",61758,1075.379
"01/11/2025 01:00:00","EST","LONGIL",61762,1974.88
"01/11/2025 01:00:00","EST","MHK VL",61756,959.5649
"01/11/2025 01:00:00","EST","MILLWD",61759,308.7262
"01/11/2025 01:00:00","EST","N.Y.C.",61761,5051.4423
"01/11/2025 01:00:00","EST","NORTH",61755,568.3993
"01/11/2025 01:00:00","EST","WEST",61752,1669.0303
"01/11/2025 02:00:00","EST","CAPITL",61757,1276.415
"01/11/2025 02:00:00","EST","CENTRL",61754,1815.3649
"01/11/2025 02:00:00","EST","DUNWOD",61760,581.0753
"01/11/2025 02:00:00","EST","GENESE",61753,1030.9185
"01/11/2025 02:00:00","EST","HUD VL",61758,1056.489
"01/11/2025 02:00:00","EST","LONGIL",61762,1917.5984
"01/11/2025 02:00:00","EST","MHK VL",61756,941.8138
"01/11/2025 02:00:00","EST","MILLWD",61759,303.1222
"01/11/2025 02:00:00","EST","N.Y.C.",61761,4916.4186
"01/11/2025 02:00:00","EST","NORTH",61755,678.7486
"01/11/2025 02:00:00","EST","WEST",61752,1642.6308
"01/11/2025 03:00:00","EST","CAPITL",61757,1260.3304
"01/11/2025 03:00:00","EST","CENTRL",61754,1817.7204
"01/11/2025 03:00:00","EST","DUNWOD",61760,578.0218
"01/11/2025 03:00:00","EST","GENESE",61753,1024.8551
"01/11/2025 03:00:00","EST","HUD VL",61758,1045.0504
"01/11/2025 03:00:00","EST","LONGIL",61762,1884.1689
"01/11/2025 03:00:00","EST","MHK VL",61756,938.5403
"01/11/2025 03:00:00","EST","MILLWD",61759,298.0566
"01/11/2025 03:00:00","EST","N.Y.C.",61761,4846.7479
"01/11/2025 03:00:00","EST","NORTH",61755,720.9413
"01/11/2025 03:00:00","EST","WEST",61752,1626.1624
"01/11/2025 04:00:00","EST","CAPITL",61757,1269.1045
"01/11/2025 04:00:00","EST","CENTRL",61754,1816.0603
"01/11/2025 04:00:00","EST","DUNWOD",61760,580.9607
"01/11/2025 04:00:00","EST","GENESE",61753,1032.1094
"01/11/2025 04:00:00","EST","HUD VL",61758,1051.7667
"01/11/2025 04:00:00","EST","LONGIL",61762,1893.9768
"01/11/2025 04:00:00","EST","MHK VL",61756,947.573
"01/11/2025 04:00:00","EST","MILLWD",61759,300.5315
"01/11/2025 04:00:00","EST","N.Y.C.",61761,4870.339
"01/11/2025 04:00:00","EST","NORTH",61755,695.0438
"01/11/2025 04:00:00","EST","WEST",61752,1638.1666
"01/11/2025 05:00:00","EST","CAPITL",61757,1306.3216
"01/11/2025 05:00:00","EST","CENTRL",61754,1855.7412
"01/11/2025 05:00:00","EST","DUNWOD",61760,600.4364
"01/11/2025 05:00:00","EST","GENESE",61753,1060.5914
"01/11/2025 05:00:00","EST","HUD VL",61758,1074.9598
"01/11/2025 05:00:00","EST","LONGIL",61762,1950.4548
