interface_name,model_flow_mw,target_flow_mw,residual_mw,absolute_residual_mw,used_in_optimizer,exact_public_operator
Dysinger_East,455.316311730973,NaN,NaN,NaN,0,0
West_Central,333.864381167533,NaN,NaN,NaN,0,0
Moses_South,219.333142182769,NaN,NaN,NaN,0,0
Central_East,813.349802411812,NaN,NaN,NaN,0,0
Total_East_proxy,1112.9490860486,NaN,NaN,NaN,0,0
UPNY_ConEd,1300.39673465174,NaN,NaN,NaN,0,0
Dunwoodie_South,897.646424602883,NaN,NaN,NaN,0,0
