Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
01/31/2025 00:00,CENTRAL EAST - VC,23330,2743.95,3090,-9999
01/31/2025 00:00,DYSINGER EAST,23326,1420.14,3200,-9999
01/31/2025 00:00,MOSES SOUTH,23319,-349.92,2650,-1600
01/31/2025 00:00,SCH - HQ - NY,23324,-800,1450,-980
01/31/2025 00:00,SCH - HQ_CEDARS,325274,0,200,-100
01/31/2025 00:00,SCH - HQ_IMPORT_EXPORT,325376,-847,1310,-9999
01/31/2025 00:00,SCH - NE - NY,23318,-1601.58,1400,-1800
01/31/2025 00:00,SCH - NPX_1385,325277,-200,200,-200
01/31/2025 00:00,SCH - NPX_CSC,325154,39,330,-330
01/31/2025 00:00,SCH - OH - NY,23317,1600.28,2200,-1850
01/31/2025 00:00,SCH - PJ - NY,23316,1063.31,1400,-1200
01/31/2025 00:00,SCH - PJM_HTP,325905,200,660,-660
01/31/2025 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
01/31/2025 00:00,SCH - PJM_VFT,325658,315,315,-315
01/31/2025 00:00,SPR/DUN-SOUTH,23320,721.25,4600,-9999
01/31/2025 00:00,TOTAL EAST,23314,4330.66,6800,-9999
01/31/2025 00:00,UPNY CONED,23315,2176.36,6130,-9999
01/31/2025 00:00,WEST CENTRAL,23312,934.92,9999,-9999
01/31/2025 00:05,CENTRAL EAST - VC,23330,2764.03,3090,-9999
01/31/2025 00:05,DYSINGER EAST,23326,1350.27,3200,-9999
01/31/2025 00:05,MOSES SOUTH,23319,-330.44,2650,-1600
01/31/2025 00:05,SCH - HQ - NY,23324,-872,1450,-980
01/31/2025 00:05,SCH - HQ_CEDARS,325274,0,200,-100
01/31/2025 00:05,SCH - HQ_IMPORT_EXPORT,325376,-872,1310,-9999
01/31/2025 00:05,SCH - NE - NY,23318,-1602.01,1400,-1800
01/31/2025 00:05,SCH - NPX_1385,325277,-200,200,-200
01/31/2025 00:05,SCH - NPX_CSC,325154,0,330,-330
01/31/2025 00:05,SCH - OH - NY,23317,1600.26,2200,-1850
01/31/2025 00:05,SCH - PJ - NY,23316,1104.23,1400,-1200
01/31/2025 00:05,SCH - PJM_HTP,325905,200,660,-660
01/31/2025 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
01/31/2025 00:05,SCH - PJM_VFT,325658,315,315,-315
01/31/2025 00:05,SPR/DUN-SOUTH,23320,716.9,4600,-9999
01/31/2025 00:05,TOTAL EAST,23314,4290.22,6800,-9999
01/31/2025 00:05,UPNY CONED,23315,2190.05,6130,-9999
01/31/2025 00:05,WEST CENTRAL,23312,873.16,9999,-9999
01/31/2025 00:06,CENTRAL EAST - VC,23330,2730.1,3130,-9999
01/31/2025 00:06,DYSINGER EAST,23326,1319.19,3200,-9999
01/31/2025 00:06,MOSES SOUTH,23319,-356.03,2650,-1600
01/31/2025 00:06,SCH - HQ - NY,23324,-872,1450,-980
01/31/2025 00:06,SCH - HQ_CEDARS,325274,0,200,-100
01/31/2025 00:06,SCH - HQ_IMPORT_EXPORT,325376,-872,1310,-9999
01/31/2025 00:06,SCH - NE - NY,23318,-1601.43,1400,-1800
01/31/2025 00:06,SCH - NPX_1385,325277,-200,200,-200
01/31/2025 00:06,SCH - NPX_CSC,325154,0,330,-330
01/31/2025 00:06,SCH - OH - NY,23317,1600.53,2200,-1850
01/31/2025 00:06,SCH - PJ - NY,23316,1109.45,1400,-1200
01/31/2025 00:06,SCH - PJM_HTP,325905,200,660,-660
01/31/2025 00:06,SCH - PJM_NEPTUNE,325305,660,660,-660
01/31/2025 00:06,SCH - PJM_VFT,325658,315,315,-315
01/31/2025 00:06,SPR/DUN-SOUTH,23320,768.46,4600,-9999
01/31/2025 00:06,TOTAL EAST,23314,4421.25,6800,-9999
01/31/2025 00:06,UPNY CONED,23315,2234.63,6130,-9999
01/31/2025 00:06,WEST CENTRAL,23312,838.62,9999,-9999
01/31/2025 00:08,CENTRAL EAST - VC,23330,2700.54,3130,-9999
01/31/2025 00:08,DYSINGER EAST,23326,1380.7,3200,-9999
01/31/2025 00:08,MOSES SOUTH,23319,-394.21,2650,-1600
01/31/2025 00:08,SCH - HQ - NY,23324,-872,1450,-980
01/31/2025 00:08,SCH - HQ_CEDARS,325274,0,200,-100
01/31/2025 00:08,SCH - HQ_IMPORT_EXPORT,325376,-872,1310,-9999
01/31/2025 00:08,SCH - NE - NY,23318,-1601.46,1400,-1800
01/31/2025 00:08,SCH - NPX_1385,325277,-200,200,-200
01/31/2025 00:08,SCH - NPX_CSC,325154,0,330,-330
01/31/2025 00:08,SCH - OH - NY,23317,1600.42,2200,-1850
01/31/2025 00:08,SCH - PJ - NY,23316,1111.42,1400,-1200
01/31/2025 00:08,SCH - PJM_HTP,325905,200,660,-660
01/31/2025 00:08,SCH - PJM_NEPTUNE,325305,660,660,-660
01/31/2025 00:08,SCH - PJM_VFT,325658,315,315,-315
01/31/2025 00:08,SPR/DUN-SOUTH,23320,764.52,4600,-9999
01/31/2025 00:08,TOTAL EAST,23314,4411.72,6800,-9999
01/31/2025 00:08,UPNY CONED,23315,2219.49,6130,-9999
01/31/2025 00:08,WEST CENTRAL,23312,893.46,9999,-9999
01/31/2025 00:15,CENTRAL EAST - VC,23330,2650.94,3130,-9999
01/31/2025 00:15,DYSINGER EAST,23326,1381.7,3200,-9999
01/31/2025 00:15,MOSES SOUTH,23319,-382.21,2650,-1600
01/31/2025 00:15,SCH - HQ - NY,23324,-872,1450,-980
01/31/2025 00:15,SCH - HQ_CEDARS,325274,0,200,-100
01/31/2025 00:15,SCH - HQ_IMPORT_EXPORT,325376,-872,1310,-9999
