Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
01/20/2025 00:00,CENTRAL EAST - VC,23330,2668.23,3215,-9999
01/20/2025 00:00,DYSINGER EAST,23326,1227.86,3200,-9999
01/20/2025 00:00,MOSES SOUTH,23319,1103.58,2650,-1600
01/20/2025 00:00,SCH - HQ - NY,23324,1127,1300,-980
01/20/2025 00:00,SCH - HQ_CEDARS,325274,-50,200,-100
01/20/2025 00:00,SCH - HQ_IMPORT_EXPORT,325376,994,1310,-9999
01/20/2025 00:00,SCH - NE - NY,23318,-733.56,1400,-1800
01/20/2025 00:00,SCH - NPX_1385,325277,14,200,-200
01/20/2025 00:00,SCH - NPX_CSC,325154,0,330,-330
01/20/2025 00:00,SCH - OH - NY,23317,1599.95,2200,-1850
01/20/2025 00:00,SCH - PJ - NY,23316,1403.67,1700,-2400
01/20/2025 00:00,SCH - PJM_HTP,325905,200,660,-660
01/20/2025 00:00,SCH - PJM_NEPTUNE,325305,630,660,-660
01/20/2025 00:00,SCH - PJM_VFT,325658,315,315,-315
01/20/2025 00:00,SPR/DUN-SOUTH,23320,1835.6,4600,-9999
01/20/2025 00:00,TOTAL EAST,23314,4986.41,7550,-9999
01/20/2025 00:00,UPNY CONED,23315,3301.39,6360,-9999
01/20/2025 00:00,WEST CENTRAL,23312,776.35,9999,-9999
01/20/2025 00:05,CENTRAL EAST - VC,23330,2598.9,3215,-9999
01/20/2025 00:05,DYSINGER EAST,23326,1255.84,3200,-9999
01/20/2025 00:05,MOSES SOUTH,23319,902.75,2650,-1600
01/20/2025 00:05,SCH - HQ - NY,23324,976,1300,-980
01/20/2025 00:05,SCH - HQ_CEDARS,325274,-100,200,-100
01/20/2025 00:05,SCH - HQ_IMPORT_EXPORT,325376,976,1310,-9999
01/20/2025 00:05,SCH - NE - NY,23318,-699.74,1400,-1800
01/20/2025 00:05,SCH - NPX_1385,325277,55,200,-200
01/20/2025 00:05,SCH - NPX_CSC,325154,0,330,-330
01/20/2025 00:05,SCH - OH - NY,23317,1599.94,2200,-1850
01/20/2025 00:05,SCH - PJ - NY,23316,1403.64,1700,-2400
01/20/2025 00:05,SCH - PJM_HTP,325905,200,660,-660
01/20/2025 00:05,SCH - PJM_NEPTUNE,325305,600,660,-660
01/20/2025 00:05,SCH - PJM_VFT,325658,315,315,-315
01/20/2025 00:05,SPR/DUN-SOUTH,23320,1793.24,4600,-9999
01/20/2025 00:05,TOTAL EAST,23314,4855.17,7550,-9999
01/20/2025 00:05,UPNY CONED,23315,3235.71,6360,-9999
01/20/2025 00:05,WEST CENTRAL,23312,812.39,9999,-9999
01/20/2025 00:10,CENTRAL EAST - VC,23330,2604.37,3215,-9999
01/20/2025 00:10,DYSINGER EAST,23326,1254.9,3200,-9999
01/20/2025 00:10,MOSES SOUTH,23319,955.01,2650,-1600
01/20/2025 00:10,SCH - HQ - NY,23324,976,1300,-980
01/20/2025 00:10,SCH - HQ_CEDARS,325274,-100,200,-100
01/20/2025 00:10,SCH - HQ_IMPORT_EXPORT,325376,976,1310,-9999
01/20/2025 00:10,SCH - NE - NY,23318,-699.9,1400,-1800
01/20/2025 00:10,SCH - NPX_1385,325277,55,200,-200
01/20/2025 00:10,SCH - NPX_CSC,325154,0,330,-330
01/20/2025 00:10,SCH - OH - NY,23317,1599.97,2200,-1850
01/20/2025 00:10,SCH - PJ - NY,23316,1403.8,1700,-2400
01/20/2025 00:10,SCH - PJM_HTP,325905,200,660,-660
01/20/2025 00:10,SCH - PJM_NEPTUNE,325305,600,660,-660
01/20/2025 00:10,SCH - PJM_VFT,325658,315,315,-315
01/20/2025 00:10,SPR/DUN-SOUTH,23320,1790.37,4600,-9999
01/20/2025 00:10,TOTAL EAST,23314,4839.21,7550,-9999
01/20/2025 00:10,UPNY CONED,23315,3232.51,6360,-9999
01/20/2025 00:10,WEST CENTRAL,23312,809.4,9999,-9999
01/20/2025 00:15,CENTRAL EAST - VC,23330,2663.82,3140,-9999
01/20/2025 00:15,DYSINGER EAST,23326,1310.29,3200,-9999
01/20/2025 00:15,MOSES SOUTH,23319,1027.32,2650,-1600
01/20/2025 00:15,SCH - HQ - NY,23324,976,1300,-980
01/20/2025 00:15,SCH - HQ_CEDARS,325274,-100,200,-100
01/20/2025 00:15,SCH - HQ_IMPORT_EXPORT,325376,976,1310,-9999
01/20/2025 00:15,SCH - NE - NY,23318,-734.6,1400,-1800
01/20/2025 00:15,SCH - NPX_1385,325277,55,200,-200
01/20/2025 00:15,SCH - NPX_CSC,325154,0,330,-330
01/20/2025 00:15,SCH - OH - NY,23317,1599.96,2200,-1850
01/20/2025 00:15,SCH - PJ - NY,23316,1406.32,1700,-2400
01/20/2025 00:15,SCH - PJM_HTP,325905,200,660,-660
01/20/2025 00:15,SCH - PJM_NEPTUNE,325305,600,660,-660
