Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
01/06/2025 00:00,CENTRAL EAST - VC,23330,2851.93,3065,-9999
01/06/2025 00:00,DYSINGER EAST,23326,1700.81,3200,-9999
01/06/2025 00:00,MOSES SOUTH,23319,633.81,2650,-1600
01/06/2025 00:00,SCH - HQ - NY,23324,407,1100,-980
01/06/2025 00:00,SCH - HQ_CEDARS,325274,0,279,-100
01/06/2025 00:00,SCH - HQ_IMPORT_EXPORT,325376,407,1310,-9999
01/06/2025 00:00,SCH - NE - NY,23318,-1467.69,1400,-1800
01/06/2025 00:00,SCH - NPX_1385,325277,-65,200,-200
01/06/2025 00:00,SCH - NPX_CSC,325154,0,330,-330
01/06/2025 00:00,SCH - OH - NY,23317,1599.98,2200,-1850
01/06/2025 00:00,SCH - PJ - NY,23316,1615.79,2000,-2400
01/06/2025 00:00,SCH - PJM_HTP,325905,300,660,-660
01/06/2025 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
01/06/2025 00:00,SCH - PJM_VFT,325658,232,315,-315
01/06/2025 00:00,SPR/DUN-SOUTH,23320,1209.99,4600,-9999
01/06/2025 00:00,TOTAL EAST,23314,4889.85,7550,-9999
01/06/2025 00:00,UPNY CONED,23315,2709.43,6385,-9999
01/06/2025 00:00,WEST CENTRAL,23312,1231.67,9999,-9999
01/06/2025 00:05,CENTRAL EAST - VC,23330,2947.66,3065,-9999
01/06/2025 00:05,DYSINGER EAST,23326,1594.52,3200,-9999
01/06/2025 00:05,MOSES SOUTH,23319,810.66,2650,-1600
01/06/2025 00:05,SCH - HQ - NY,23324,558,1100,-980
01/06/2025 00:05,SCH - HQ_CEDARS,325274,0,279,-100
01/06/2025 00:05,SCH - HQ_IMPORT_EXPORT,325376,558,1310,-9999
01/06/2025 00:05,SCH - NE - NY,23318,-1599.04,1400,-1800
01/06/2025 00:05,SCH - NPX_1385,325277,-31,200,-200
01/06/2025 00:05,SCH - NPX_CSC,325154,0,330,-330
01/06/2025 00:05,SCH - OH - NY,23317,1599.96,2200,-1850
01/06/2025 00:05,SCH - PJ - NY,23316,1708.5,2000,-2400
01/06/2025 00:05,SCH - PJM_HTP,325905,300,660,-660
01/06/2025 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
01/06/2025 00:05,SCH - PJM_VFT,325658,232,315,-315
01/06/2025 00:05,SPR/DUN-SOUTH,23320,1184.26,4600,-9999
01/06/2025 00:05,TOTAL EAST,23314,4956.84,7550,-9999
01/06/2025 00:05,UPNY CONED,23315,2670.67,6385,-9999
01/06/2025 00:05,WEST CENTRAL,23312,1133.89,9999,-9999
01/06/2025 00:10,CENTRAL EAST - VC,23330,2836.32,3065,-9999
01/06/2025 00:10,DYSINGER EAST,23326,1477.34,3200,-9999
01/06/2025 00:10,MOSES SOUTH,23319,746.12,2650,-1600
01/06/2025 00:10,SCH - HQ - NY,23324,558,1100,-980
01/06/2025 00:10,SCH - HQ_CEDARS,325274,0,279,-100
01/06/2025 00:10,SCH - HQ_IMPORT_EXPORT,325376,558,1310,-9999
01/06/2025 00:10,SCH - NE - NY,23318,-1598.67,1400,-1800
01/06/2025 00:10,SCH - NPX_1385,325277,-31,200,-200
01/06/2025 00:10,SCH - NPX_CSC,325154,0,330,-330
01/06/2025 00:10,SCH - OH - NY,23317,1600.03,2200,-1850
01/06/2025 00:10,SCH - PJ - NY,23316,1712.18,2000,-2400
01/06/2025 00:10,SCH - PJM_HTP,325905,300,660,-660
01/06/2025 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
01/06/2025 00:10,SCH - PJM_VFT,325658,232,315,-315
01/06/2025 00:10,SPR/DUN-SOUTH,23320,1099.89,4600,-9999
01/06/2025 00:10,TOTAL EAST,23314,4978.56,7550,-9999
01/06/2025 00:10,UPNY CONED,23315,2592.67,6385,-9999
01/06/2025 00:10,WEST CENTRAL,23312,1032.41,9999,-9999
01/06/2025 00:15,CENTRAL EAST - VC,23330,2873.19,3065,-9999
01/06/2025 00:15,DYSINGER EAST,23326,1455.06,3200,-9999
01/06/2025 00:15,MOSES SOUTH,23319,683.24,2650,-1600
01/06/2025 00:15,SCH - HQ - NY,23324,558,1100,-980
